id,radius
1536,0.27235198
472,0.26256078
2072,0.68574774
4402,0.27648997
410,0.26822573
2022,0.27326828
3758,0.27325645
5586,0.2728005
5153,0.27517766
3208,0.27272972
4128,0.2745554
4671,0.273189
2960,0.2748915
1867,0.27452725
4480,0.27324647
2996,0.27374592
4354,0.27420026
881,0.2700619
5715,0.6778712
2754,0.2735655
2505,0.27484363
4647,0.27422756
1888,0.27276462
4830,0.2764291
2138,0.68160474
3164,0.27469647
1665,0.6728508
599,0.2702683
3334,0.68882114
371,0.26403555
2603,0.27307516
1049,0.6754823
1870,0.2737733
2913,0.26779994
5067,0.68716455
1892,0.27341926
1142,0.26913825
2526,0.27445626
3834,0.2745293
4832,0.27176303
132,0.26257074
1170,0.6800536
4874,0.2741716
2833,0.2727733
1769,0.6828628
5500,0.2669021
746,0.27253628
1879,0.26536196
1322,0.27387822
3481,0.6899257
501,0.2668838
4096,0.27522564
2821,0.2734927
2486,0.67141044
4597,0.68919265
5307,0.6901938
800,0.2671628
3789,0.6896669
3203,0.2740868
1905,0.68673384
2306,0.27422345
2080,0.2724456
168,0.26740175
3017,0.68699205
2523,0.27346915
1609,0.6667844
2642,0.6691426
476,0.26688272
4879,0.686344
3742,0.6879602
5304,0.6891506
2842,0.2748418
2409,0.6852623
5218,0.2666313
230,0.2668612
5107,0.27567944
2187,0.6872605
3217,0.6889598
1695,0.6823846
2534,0.684558
5388,0.27650496
1788,0.27415144
1044,0.27025837
3968,0.27540982
17,0.2667707
534,0.26720774
3316,0.27429026
1128,0.26753697
3858,0.27605078
2346,0.6881285
5084,0.276131
4945,0.27474046
1837,0.2727616
1496,0.2716454
5077,0.6901049
4629,0.27511618
5805,0.2763766
2758,0.26462388
2436,0.27460977
712,0.26809698
4781,0.27408695
3101,0.27265114
3285,0.27175254
4619,0.27260894
4601,0.27619767
4944,0.6901194
2892,0.27367702
5701,0.27598417
676,0.26731646
3080,0.27322245
3658,0.2753985
2441,0.27305245
1720,0.67106
14,0.2671358
1223,0.27138236
915,0.2706751
2045,0.68290585
1501,0.27309212
2575,0.2728483
5272,0.68693686
969,0.27216256
1038,0.2727072
2887,0.27459478
65,0.26684305
755,0.6677582
4949,0.27522808
4322,0.27582234
1820,0.6783051
1488,0.2725969
506,0.2701962
2792,0.27488172
5679,0.27650723
4961,0.27514732
3700,0.27434474
3933,0.6668996
710,0.27101874
2154,0.2736861
88,0.2682013
2451,0.26446995
889,0.26977357
3660,0.27477813
2918,0.27569866
3214,0.6655215
1451,0.2688852
1421,0.27130476
1199,0.6685426
783,0.65380734
626,0.2669918
1047,0.67804897
877,0.27071232
420,0.26838118
5620,0.6132586
2572,0.26793423
373,0.26685894
3414,0.2763304
1652,0.27400255
1101,0.271313
3114,0.27247638
2655,0.27416742
3956,0.686633
5831,0.27668864
5193,0.27585033
655,0.26680636
5704,0.2759358
705,0.27165496
5143,0.27482834
2149,0.2740972
4630,0.2755729
1379,0.27255175
1197,0.667919
4676,0.2748269
4317,0.27315307
5420,0.6886047
3047,0.6859976
181,0.26758385
5033,0.2762987
1181,0.27343893
3516,0.27429402
964,0.27126127
561,0.27061814
3768,0.27450892
4853,0.26683247
1073,0.26556093
1310,0.26572794
1183,0.270025
4342,0.26736206
3551,0.6884996
1718,0.26817495
259,0.2673347
279,0.2671804
5192,0.27437195
1411,0.68107927
198,0.26332715
5533,0.2747764
2288,0.6827394
4060,0.6619043
1244,0.27181315
4581,0.27448487
2988,0.6876093
4562,0.663333
683,0.2721884
5811,0.27418032
5645,0.27661747
3822,0.26454842
1400,0.2717102
4806,0.6652045
5828,0.27664924
4347,0.2745269
1253,0.270307
3126,0.27323222
2619,0.27154887
5490,0.275697
1406,0.27135786
5937,0.2779935
2819,0.6866115
2323,0.2659779
5889,0.27348632
3113,0.27230507
2263,0.27204406
2181,0.6868328
15,0.26704708
5445,0.2754224
351,0.26557976
1220,0.27335954
5917,0.26664573
4172,0.2759083
3116,0.6898594
3836,0.27578822
1756,0.27269053
2213,0.6860787
3838,0.2741426
3944,0.27284262
1871,0.2721439
5071,0.27456567
2226,0.27275127
535,0.26646549
2775,0.27388167
3089,0.27322835
2873,0.67967457
4999,0.6862409
3109,0.6888468
5895,0.27684942
2991,0.26600736
1407,0.2713821
2223,0.27379516
4599,0.26438844
3560,0.27193424
2029,0.68327934
1454,0.27362588
8,0.26653343
3322,0.66319776
5583,0.2764125
3382,0.6877223
2742,0.27372265
794,0.27223706
2925,0.27204698
1032,0.27120587
5075,0.6867467
426,0.26340145
33,0.2671287
4127,0.2755974
44,0.2667653
4534,0.6732699
1891,0.27286187
2276,0.2737494
3678,0.27436098
4769,0.27574423
5314,0.2733487
5452,0.27604592
4072,0.27532125
2596,0.26707712
63,0.26799834
2378,0.68757665
2273,0.27264053
3606,0.2724164
5178,0.27332038
1694,0.66954863
3162,0.27297658
3209,0.6681405
2670,0.27201644
5372,0.6893611
3264,0.664677
1545,0.2737406
3749,0.27405208
586,0.26704684
2420,0.27252686
3833,0.275589
2215,0.6799048
2440,0.27384585
2582,0.6857281
1330,0.68236506
5184,0.274812
2244,0.27271545
3882,0.27268082
5719,0.2737916
3859,0.2730755
3210,0.6901802
5006,0.27461222
3792,0.68964106
2317,0.6839412
473,0.26840785
1480,0.27227905
5355,0.27664903
297,0.26694632
303,0.26666528
5041,0.27528334
2851,0.674687
810,0.66029245
1295,0.27030432
3043,0.2748863
5579,0.26658958
3012,0.68746555
1168,0.66484976
240,0.26920092
4840,0.27286005
3055,0.27499318
2704,0.27418482
1859,0.2744374
2676,0.2735749
